Year,County,Med_Tax_Rev,Rec_Tax_Rev
2014,Denver,442941.0,256756.0
2014,Boulder,79049.0,0.0
2014,Arapahoe,32668.0,0.0
2014,Adams,13510.0,0.0
2014,Routt,5495.0,0.0
2014,Montezuma,3497.0,0.0
2014,La Plata,19256.0,0.0
2014,Fremont,7602.0,0.0
2014,El Paso,170037.0,0.0
2014,Arapahoe,28941.0,0.0
2014,Adams,12759.0,0.0
2014,Remainder of State,21210.0,106734.0
2014,Weld,8152.0,34036.0
2014,Summit,6128.0,21294.0
2014,San Miguel,1423.0,14825.0
2014,Pueblo,7051.0,56126.0
2014,Pitkin,3177.0,9033.0
2014,Larimer,35881.0,39779.0
2014,Jefferson,51577.0,47728.0
2014,Gunnison,0.0,7460.0
2014,Gilpin,1105.0,3775.0
2014,Garfield,16510.0,16001.0
2014,Eagle,1551.0,11167.0
2014,Denver,420245.0,406376.0
2014,Clear Creek,2880.0,11083.0
2014,Boulder,84153.0,101499.0
2014,Chaffee,2607.0,0.0
2014,La Plata,15890.0,0.0
2014,Clear Creek,2886.0,0.0
2014,Eagle,6685.0,0.0
2014,Pueblo,16490.0,53501.0
2014,Pitkin,4435.0,14460.0
2014,Larimer,29607.0,34481.0
2014,Jefferson,46348.0,44949.0
2014,Gunnison,0.0,6326.0
2014,Gilpin,964.0,4192.0
2014,Garfield,11816.0,11386.0
2014,Denver,376061.0,395192.0
2014,Clear Creek,3050.0,13876.0
2014,Boulder,71626.0,92421.0
2014,Remainder of State,19034.0,0.0
2014,Weld,7631.0,0.0
2014,Summit,4790.0,0.0
2014,San Miguel,1299.0,0.0
2014,Routt,10693.0,0.0
2014,Pueblo,11639.0,0.0
2014,Pitkin,3356.0,0.0
2014,Montezuma,3669.0,0.0
2014,Larimer,32046.0,0.0
2014,La Plata,16366.0,0.0
2014,Jefferson,52806.0,0.0
2014,Gilpin,1179.0,0.0
2014,Garfield,14370.0,0.0
2014,Fremont,6973.0,0.0
2014,El Paso,177673.0,0.0
2014,Denver,434878.0,0.0
2014,Fremont,4563.0,0.0
2014,El Paso,154894.0,0.0
2014,Arapahoe,30817.0,0.0
2014,Eagle,4141.0,0.0
2014,Chaffee,2338.0,0.0
2014,Boulder,97913.0,0.0
2014,Arapahoe,25951.0,0.0
2014,Adams,18254.0,0.0
2014,Remainder of State,10067.0,67972.0
2014,Summit,7681.0,37274.0
2014,San Miguel,2319.0,12121.0
2014,Jefferson,54443.0,24416.0
2014,Summit,4417.0,22938.0
2014,San Miguel,532.0,4453.0
2014,Pueblo,12066.0,39350.0
2014,Pitkin,2135.0,6478.0
2014,Larimer,31622.0,43355.0
2014,La Plata,12529.0,18997.0
2014,Jefferson,46641.0,47216.0
2014,Gunnison,1663.0,3215.0
2014,Garfield,7911.0,14475.0
2014,Eagle,6806.0,10836.0
2014,Denver,369967.0,419829.0
2014,Clear Creek,2585.0,8630.0
2014,Boulder,64733.0,91020.0
2014,Arapahoe,26638.0,23467.0
2014,Adams,13462.0,38490.0
2014,Gilpin,1269.0,5380.0
2014,El Paso,141447.0,0.0
2014,Fremont,4726.0,0.0
2014,Garfield,16674.0,0.0
2014,Gunnison,1992.0,0.0
2014,Adams,13305.0,0.0
2014,Remainder of State,26866.0,135502.0
2014,Weld,10471.0,32041.0
2014,Summit,4996.0,16271.0
2014,San Miguel,1016.0,8259.0
2014,Pueblo,6543.0,32693.0
2014,Pitkin,2430.0,7001.0
2014,Larimer,32168.0,43276.0
2014,Jefferson,48972.0,48372.0
2014,Gunnison,0.0,5371.0
2014,Garfield,12527.0,15391.0
2014,Eagle,8584.0,10563.0
2014,San Miguel,1823.0,20475.0
2014,Denver,480683.0,424815.0
2014,Boulder,70690.0,99827.0
2014,Fremont,3261.0,0.0
2014,El Paso,133682.0,0.0
2014,Remainder of State,22944.0,56559.0
2014,Weld,8877.0,28156.0
2014,Weld,20901.0,0.0
2014,Routt,4171.0,0.0
2014,Pueblo,6249.0,0.0
2014,Pitkin,6999.0,0.0
2014,Montezuma,4266.0,0.0
2014,Larimer,21404.0,0.0
2014,La Plata,13422.0,0.0
2014,Clear Creek,2916.0,8868.0
2014,Summit,5149.0,28848.0
2014,Clear Creek,3952.0,12770.0
2014,Remainder of State,14232.0,67899.0
2014,Eagle,4867.0,0.0
2014,Arapahoe,29504.0,0.0
2014,Adams,13534.0,0.0
2014,Remainder of State,23768.0,94179.0
2014,Summit,6003.0,29054.0
2014,San Miguel,3177.0,9620.0
2014,Pueblo,14555.0,51330.0
2014,Jefferson,57720.0,30120.0
2014,Gilpin,970.0,3968.0
2014,Denver,489964.0,295126.0
2014,Clear Creek,3982.0,15972.0
2014,Boulder,94702.0,40136.0
2014,Routt,5227.0,0.0
2014,Montezuma,2134.0,0.0
2014,Larimer,35514.0,0.0
2014,La Plata,22917.0,0.0
2014,Garfield,10033.0,0.0
2014,Fremont,5689.0,0.0
2014,El Paso,144236.0,0.0
2014,Eagle,8591.0,0.0
2014,Arapahoe,38484.0,0.0
2014,Adams,6351.0,0.0
2014,Remainder of State,19731.0,66580.0
2014,Weld,14716.0,14974.0
2014,Summit,8120.0,22761.0
2014,El Paso,155230.0,0.0
2014,San Miguel,1429.0,6034.0
2014,Fremont,6589.0,0.0
2014,La Plata,16639.0,0.0
2014,Weld,9092.0,33072.0
2014,Weld,20383.0,0.0
2014,Routt,9018.0,0.0
2014,Pitkin,2398.0,0.0
2014,Montezuma,2651.0,0.0
2014,Larimer,33897.0,0.0
2014,La Plata,13041.0,0.0
2014,Garfield,10626.0,0.0
2014,Fremont,5063.0,0.0
2014,El Paso,177929.0,0.0
2014,Eagle,8289.0,0.0
2014,Boulder,104687.0,0.0
2014,Arapahoe,30854.0,0.0
2014,Adams,14491.0,0.0
2014,Remainder of State,16668.0,95627.0
2014,Summit,9343.0,31584.0
2014,San Miguel,5016.0,5786.0
2014,Pueblo,14683.0,15262.0
2014,Jefferson,55944.0,24961.0
2014,Gilpin,918.0,6833.0
2014,Denver,483432.0,245709.0
2014,Clear Creek,2845.0,12491.0
2014,Routt,5928.0,0.0
2014,Pitkin,11125.0,0.0
2014,Larimer,32081.0,0.0
2014,Garfield,13101.0,0.0
2014,Pueblo,11468.0,32603.0
2014,Weld,16461.0,0.0
2014,Jefferson,67475.0,39183.0
2014,El Paso,158300.0,0.0
2014,Eagle,3903.0,0.0
2014,Chaffee,2939.0,0.0
2014,Arapahoe,28959.0,0.0
2014,Adams,12144.0,0.0
2014,Remainder of State,20933.0,75816.0
2014,Weld,13084.0,22550.0
2014,Summit,5031.0,19959.0
2014,San Miguel,2035.0,9295.0
2014,Pueblo,8823.0,50988.0
2014,Pitkin,2363.0,9296.0
2014,Jefferson,49197.0,40723.0
2014,Gilpin,1269.0,5234.0
2014,Denver,378415.0,366377.0
2014,Clear Creek,2747.0,11442.0
2014,Boulder,63803.0,77019.0
2014,Montezuma,3354.0,0.0
2014,La Plata,16929.0,0.0
2014,Fremont,7310.0,0.0
2014,El Paso,168736.0,0.0
2014,Eagle,3377.0,0.0
2014,Chaffee,4228.0,0.0
2014,Arapahoe,31401.0,0.0
2014,Pitkin,4325.0,6714.0
2014,Adams,12684.0,0.0
2014,Fremont,11845.0,0.0
2014,La Plata,16104.0,0.0
2014,Garfield,11069.0,11409.0
2014,Montezuma,5352.0,0.0
2014,Denver,421106.0,384369.0
2014,Larimer,32545.0,0.0
2014,Gilpin,1214.0,3791.0
2014,Clear Creek,2632.0,9153.0
2014,Boulder,88590.0,53566.0
2014,Routt,4761.0,0.0
2014,Montezuma,4176.0,0.0
2014,Larimer,30427.0,0.0
2014,Fremont,4663.0,0.0
2014,El Paso,161302.0,0.0
2014,Eagle,5326.0,0.0
2014,Chaffee,3066.0,0.0
2014,Arapahoe,29480.0,0.0
2014,La Plata,15120.0,0.0
2014,Remainder of State,16146.0,72464.0
2014,Clear Creek,2768.0,11848.0
2014,Denver,448749.0,330940.0
2014,Adams,19753.0,0.0
2014,Garfield,14261.0,8462.0
2014,Jefferson,51392.0,40920.0
2014,Pitkin,4027.0,5360.0
2014,Gilpin,1298.0,3911.0
2014,Pueblo,13263.0,41559.0
2014,San Miguel,1863.0,7740.0
2014,Summit,5659.0,31904.0
2014,Weld,14504.0,20016.0
2014,Boulder,75248.0,66999.0
2015,Weld,12032.0,55954.0
2015,Routt,5550.0,18826.0
2015,San Miguel,1363.0,10865.0
2015,Pitkin,1052.0,21266.0
2015,Summit,6649.0,35311.0
2015,Pueblo,16188.0,43612.0
2015,Adams,11247.0,47992.0
2015,El Paso,254156.0,0.0
2015,Fremont,7227.0,0.0
2015,Arapahoe,42537.0,128962.0
2015,Clear Creek,5431.0,17745.0
2015,Park,0.0,7145.0
2015,Boulder,85442.0,144255.0
2015,Remainder of State,17603.0,141949.0
2015,Montezuma,4197.0,18421.0
2015,Arapahoe,50269.0,146920.0
2015,Larimer,40572.0,83960.0
2015,Remainder of State,18343.0,126936.0
2015,Denver,518868.0,564813.0
2015,El Paso,205403.0,0.0
2015,Fremont,5479.0,0.0
2015,Adams,12066.0,64198.0
2015,Boulder,76606.0,143853.0
2015,Chaffee,0.0,26628.0
2015,Clear Creek,3498.0,15590.0
2015,Denver,554013.0,586938.0
2015,Eagle,9619.0,21534.0
2015,Garfield,19390.0,25479.0
2015,Gilpin,2002.0,5873.0
2015,Gunnison,0.0,11567.0
2015,Jefferson,54043.0,93836.0
2015,La Plata,13036.0,43601.0
2015,Las Animas,0.0,29937.0
2015,Eagle,10580.0,21341.0
2015,Gunnison,0.0,8620.0
2015,Gilpin,0.0,5384.0
2015,Boulder,73454.0,128318.0
2015,Clear Creek,1251.0,12586.0
2015,Eagle,6948.0,15169.0
2015,Garfield,10985.0,21748.0
2015,Gilpin,0.0,3414.0
2015,Grand,0.0,4450.0
2015,Arapahoe,65918.0,140304.0
2015,Jefferson,47617.0,92913.0
2015,Larimer,32508.0,66800.0
2015,Las Animas,0.0,19771.0
2015,Montezuma,2580.0,14267.0
2015,Park,0.0,5447.0
2015,Pitkin,3074.0,15148.0
2015,Weld,12559.0,54301.0
2015,La Plata,16528.0,50681.0
2015,Denver,453698.0,489176.0
2015,Fremont,7610.0,0.0
2015,El Paso,233749.0,0.0
2015,Grand,0.0,6643.0
2015,Gunnison,0.0,11898.0
2015,Jefferson,62487.0,72547.0
2015,La Plata,13626.0,44086.0
2015,Larimer,37648.0,78122.0
2015,Las Animas,0.0,33301.0
2015,Montezuma,3785.0,15391.0
2015,Park,0.0,7288.0
2015,Pitkin,4720.0,26886.0
2015,Pueblo,22247.0,57042.0
2015,Routt,5217.0,18512.0
2015,San Miguel,1438.0,11526.0
2015,Summit,7079.0,41913.0
2015,Weld,10217.0,53585.0
2015,Remainder of State,19576.0,145987.0
2015,Garfield,13010.0,27023.0
2015,Summit,6584.0,32127.0
2015,Montezuma,2621.0,15243.0
2015,Routt,6078.0,18032.0
2015,Routt,5123.0,12790.0
2015,San Miguel,1117.0,3617.0
2015,Summit,6045.0,28603.0
2015,Weld,10147.0,48723.0
2015,Remainder of State,17773.0,107872.0
2015,El Paso,195651.0,0.0
2015,Pueblo,13094.0,31773.0
2015,Fremont,2993.0,0.0
2015,Arapahoe,55261.0,146573.0
2015,Chaffee,0.0,9659.0
2015,Clear Creek,-1047.0,15202.0
2015,Denver,341421.0,459988.0
2015,Eagle,6487.0,22558.0
2015,Garfield,9933.0,24428.0
2015,Adams,10389.0,61952.0
2015,Pitkin,2216.0,10072.0
2015,Park,0.0,4729.0
2015,Pueblo,13504.0,35667.0
2015,Adams,12531.0,71941.0
2015,Arapahoe,29363.0,143866.0
2015,Boulder,65739.0,122809.0
2015,Chaffee,0.0,7481.0
2015,Clear Creek,1918.0,10212.0
2015,Denver,349026.0,532887.0
2015,Eagle,7829.0,17202.0
2015,Garfield,12323.0,17447.0
2015,Gilpin,0.0,6892.0
2015,Grand,0.0,4270.0
2015,Gunnison,0.0,12319.0
2015,Jefferson,51412.0,82255.0
2015,La Plata,9334.0,33367.0
2015,Larimer,33789.0,75864.0
2015,Las Animas,0.0,29225.0
2015,Gilpin,0.0,4088.0
2015,San Miguel,1500.0,10709.0
2015,Grand,0.0,4754.0
2015,La Plata,11351.0,39047.0
2015,Eagle,9342.0,13900.0
2015,Garfield,13416.0,25968.0
2015,Gilpin,1158.0,4215.0
2015,Grand,0.0,5811.0
2015,Gunnison,0.0,9863.0
2015,Jefferson,57101.0,87195.0
2015,Denver,506809.0,554959.0
2015,La Plata,13693.0,44053.0
2015,Las Animas,0.0,30698.0
2015,Montezuma,3434.0,18423.0
2015,Ouray,0.0,7326.0
2015,Park,0.0,6442.0
2015,Pitkin,1413.0,21501.0
2015,Pueblo,13700.0,31547.0
2015,Larimer,41291.0,83080.0
2015,Clear Creek,2773.0,16734.0
2015,Chaffee,0.0,12481.0
2015,Boulder,82097.0,145808.0
2015,Larimer,36690.0,69043.0
2015,Las Animas,0.0,17734.0
2015,Montezuma,2766.0,17999.0
2015,Park,0.0,5823.0
2015,Pitkin,2243.0,24772.0
2015,Pueblo,21151.0,48792.0
2015,Routt,5651.0,16490.0
2015,San Miguel,1436.0,4733.0
2015,Summit,6243.0,27750.0
2015,Weld,11726.0,54546.0
2015,Remainder of State,13988.0,117604.0
2015,El Paso,222834.0,0.0
2015,Fremont,6167.0,0.0
2015,Adams,11809.0,58124.0
2015,Arapahoe,59447.0,162428.0
2015,Jefferson,43267.0,69015.0
2015,Routt,4484.0,14168.0
2015,Boulder,71686.0,114280.0
2015,Summit,5646.0,26535.0
2015,San Miguel,1039.0,5963.0
2015,Summit,8650.0,51411.0
2015,Weld,10221.0,36230.0
2015,Remainder of State,22334.0,150472.0
2015,Adams,15962.0,0.0
2015,El Paso,166821.0,0.0
2015,Fremont,4350.0,0.0
2015,Adams,8304.0,13092.0
2015,Arapahoe,25572.0,53858.0
2015,Boulder,64260.0,109224.0
2015,Clear Creek,2117.0,12583.0
2015,Denver,363061.0,423513.0
2015,Eagle,9390.0,20375.0
2015,Garfield,9421.0,17304.0
2015,Gilpin,1065.0,3893.0
2015,Pueblo,9870.0,23618.0
2015,Gunnison,587.0,9075.0
2015,Pitkin,2594.0,23430.0
2015,Las Animas,0.0,8210.0
2015,Weld,12672.0,41189.0
2015,Remainder of State,18972.0,83728.0
2015,El Paso,164229.0,0.0
2015,Fremont,4907.0,0.0
2015,Arapahoe,25790.0,62680.0
2015,Boulder,68817.0,94149.0
2015,Clear Creek,2273.0,13659.0
2015,Denver,358208.0,451969.0
2015,Eagle,7839.0,21256.0
2015,Garfield,9913.0,14884.0
2015,Gilpin,839.0,2853.0
2015,Gunnison,0.0,6597.0
2015,Jefferson,45154.0,67463.0
2015,La Plata,24576.0,10605.0
2015,Larimer,32718.0,48469.0
2015,Montezuma,2668.0,5096.0
2015,Summit,6350.0,50715.0
2015,Jefferson,45470.0,48086.0
2015,Larimer,33160.0,49274.0
2015,Gunnison,-350.0,7698.0
2015,Jefferson,51671.0,56419.0
2015,La Plata,14932.0,24406.0
2015,Larimer,33837.0,47766.0
2015,Pitkin,2321.0,16837.0
2015,Pueblo,17165.0,38458.0
2015,Route,4961.0,14752.0
2015,San Miguel,1559.0,10158.0
2015,Summit,7089.0,27756.0
2015,Weld,13850.0,31015.0
2015,Remainder of State,17241.0,62071.0
2015,El Paso,169625.0,0.0
2015,Fremont,5735.0,0.0
2015,Montezuma,3276.0,0.0
2015,San Miguel,1725.0,10248.0
2015,Gilpin,922.0,2278.0
2015,La Plata,25691.0,11858.0
2015,Garfield,8249.0,16464.0
2015,Denver,408178.0,418985.0
2015,Las Animas,0.0,6424.0
2015,Pitkin,2245.0,23537.0
2015,Pueblo,3328.0,26366.0
2015,San Miguel,1529.0,11557.0
2015,Summit,6351.0,50009.0
2015,Weld,10194.0,34889.0
2015,Remainder of State,15878.0,97711.0
2015,El Paso,142988.0,0.0
2015,Fremont,6779.0,0.0
2015,Montezuma,3296.0,0.0
2015,Route,5104.0,0.0
2015,Adams,13187.0,41848.0
2015,Arapahoe,35071.0,41272.0
2015,Boulder,70604.0,93696.0
2015,Clear Creek,2331.0,11867.0
2015,Eagle,7794.0,21287.0
2015,San Miguel,1864.0,11014.0
2015,Grand,0.0,6709.0
2015,Pueblo,14904.0,45710.0
2015,Park,0.0,4790.0
2015,Pitkin,1753.0,6038.0
2015,Pueblo,16626.0,47177.0
2015,Routt,4593.0,12214.0
2015,San Miguel,0.0,3709.0
2015,Summit,6292.0,20710.0
2015,Montezuma,4947.0,10424.0
2015,Weld,9608.0,46733.0
2015,El Paso,189852.0,0.0
2015,Fremont,6856.0,0.0
2015,Garfield,10780.0,17752.0
2015,Adams,13330.0,41082.0
2015,Arapahoe,160958.0,106133.0
2015,Boulder,63067.0,113829.0
2015,Remainder of State,23817.0,113845.0
2015,Las Animas,0.0,15383.0
2015,Larimer,34480.0,65977.0
2015,Jefferson,53242.0,68630.0
2015,Routt,5918.0,20381.0
2015,Weld,8071.0,48347.0
2015,Adams,17209.0,0.0
2015,El Paso,197835.0,0.0
2015,Fremont,5773.0,0.0
2015,Adams,10298.0,17494.0
2015,Arapahoe,41057.0,75778.0
2015,Boulder,76119.0,122172.0
2015,Chaffee,0.0,7687.0
2015,Clear Creek,4320.0,7734.0
2015,Denver,399814.0,486655.0
2015,Eagle,9610.0,12211.0
2015,Garfield,10551.0,19986.0
2015,Gilpin,0.0,5000.0
2015,Gunnison,0.0,4928.0
2015,Chaffee,0.0,10746.0
2015,Clear Creek,519.0,12211.0
2015,La Plata,4622.0,16893.0
2015,Eagle,9024.0,15172.0
2015,Boulder,59855.0,109336.0
2015,Clear Creek,3926.0,12813.0
2015,Denver,418500.0,467578.0
2015,Eagle,10326.0,24715.0
2015,Garfield,11415.0,18009.0
2015,Gilpin,0.0,2769.0
2015,Gunnison,0.0,7593.0
2015,Jefferson,46460.0,63009.0
2015,La Plata,25085.0,25344.0
2015,Larimer,34075.0,55678.0
2015,Las Animas,0.0,11821.0
2015,Montezuma,3292.0,6468.0
2015,Denver,266771.0,499741.0
2015,Park,0.0,4137.0
2015,Pitkin,2159.0,24023.0
2015,Arapahoe,38362.0,67656.0
2015,Adams,11922.0,44220.0
2015,Remainder of State,19300.0,183025.0
2015,Las Animas,0.0,13583.0
2015,Fremont,5371.0,0.0
2015,La Plata,20888.0,19742.0
2015,Larimer,36297.0,58823.0
2015,Gunnison,0.0,5345.0
2015,Montezuma,3876.0,7221.0
2015,Park,0.0,3452.0
2015,Pueblo,8459.0,38321.0
2015,Pitkin,2096.0,13387.0
2015,San Miguel,1112.0,4581.0
2015,Summit,8644.0,27781.0
2015,Weld,7984.0,43464.0
2015,Gilpin,0.0,4271.0
2015,Remainder of State,17906.0,62820.0
2015,El Paso,205057.0,0.0
2015,Routt,5432.0,12648.0
2015,Jefferson,47633.0,56772.0
2016,Summit,4642.0,45932.0
2016,Weld,9473.0,69389.0
2016,Eagle,5229.0,32219.0
2016,Routt,4811.0,25874.0
2016,Pueblo,24628.0,90059.0
2016,Pitkin,4093.0,28751.0
2016,San Miguel,1331.0,12256.0
2016,Remainder of State,18826.0,155234.0
2016,Clear Creek,1939.0,21397.0
2016,Fremont,6898.0,0.0
2016,Adams,11436.0,119706.0
2016,Arapahoe,43337.0,252705.0
2016,Boulder,65391.0,197795.0
2016,Park,0.0,11079.0
2016,Conejos,0.0,12228.0
2016,Costilla,0.0,12180.0
2016,Denver,541784.0,742595.0
2016,El Paso,256397.0,0.0
2016,Ouray,0.0,14900.0
2016,Grand,0.0,11429.0
2016,Las Animas,0.0,63143.0
2016,El Paso,240154.0,0.0
2016,Fremont,4616.0,0.0
2016,Adams,14137.0,135706.0
2016,Arapahoe,35593.0,224305.0
2016,Boulder,65305.0,187323.0
2016,Clear Creek,1622.0,17103.0
2016,Conejos,0.0,12098.0
2016,Costilla,0.0,11409.0
2016,Denver,593786.0,782584.0
2016,Eagle,7644.0,32453.0
2016,Garfield,11795.0,42285.0
2016,Gilpin,0.0,7264.0
2016,Gunnison,0.0,17911.0
2016,Jefferson,48918.0,127350.0
2016,Lake,0.0,8743.0
2016,La Plata,12824.0,65555.0
2016,Larimer,36572.0,122957.0
2016,Montezuma,1467.0,30232.0
2016,Archuletta,0.0,21681.0
2016,Gilpin,0.0,6023.0
2016,Gilpin,0.0,7001.0
2016,Auchuletta,0.0,17924.0
2016,Boulder,73253.0,162835.0
2016,Chaffee,0.0,13389.0
2016,Clear Creek,1918.0,12881.0
2016,Conejos,0.0,9429.0
2016,Costilla,0.0,5697.0
2016,Denver,533148.0,641595.0
2016,Eagle,5159.0,24364.0
2016,Arapahoe,41835.0,244207.0
2016,Garfield,12233.0,41327.0
2016,Grand,0.0,7422.0
2016,Gunnison,0.0,14784.0
2016,Jefferson,48524.0,127640.0
2016,Lake,0.0,6064.0
2016,La Plata,12367.0,52431.0
2016,Larimer,27483.0,106318.0
2016,Las Animas,0.0,46850.0
2016,Montezuma,2693.0,26396.0
2016,Remainder of State,25804.0,123546.0
2016,Garfield,12101.0,47044.0
2016,Adams,9942.0,157219.0
2016,El Paso,240225.0,0.0
2016,Grand,0.0,10850.0
2016,Gunnison,0.0,19887.0
2016,Jefferson,46395.0,123060.0
2016,Lake,0.0,8087.0
2016,La Plata,11781.0,62472.0
2016,Larimer,35770.0,120062.0
2016,Las Animas,0.0,62820.0
2016,Montezuma,2907.0,34131.0
2016,Fremont,6442.0,0.0
2016,Morgan,0.0,19195.0
2016,Park,0.0,11131.0
2016,Pitkin,-484.0,33561.0
2016,Pueblo,25958.0,68193.0
2016,Routt,4537.0,27003.0
2016,San Miguel,1227.0,13271.0
2016,Summit,4772.0,50769.0
2016,Weld,9284.0,67760.0
2016,Remainder of State,19267.0,147368.0
2016,Ouray,0.0,26344.0
2016,Weld,9953.0,73053.0
2016,Pitkin,5249.0,14486.0
2016,San Miguel,1465.0,10627.0
2016,Routt,4862.0,17389.0
2016,San Miguel,815.0,4306.0
2016,Summit,0.0,31614.0
2016,Weld,0.0,68979.0
2016,Remainder of State,26739.0,109436.0
2016,El Paso,214815.0,0.0
2016,Adams,11675.0,131759.0
2016,Arapahoe,27635.0,244765.0
2016,Pueblo,18775.0,63904.0
2016,Archuletta,0.0,15865.0
2016,Chaffee,0.0,10286.0
2016,Clear Creek,1948.0,14014.0
2016,Conejos,0.0,10932.0
2016,Costilla,0.0,6213.0
2016,Denver,464066.0,834362.0
2016,Eagle,4361.0,25591.0
2016,Garfield,13996.0,48610.0
2016,Gilpin,0.0,6934.0
2016,Boulder,61483.0,171652.0
2016,Grand,0.0,7333.0
2016,Pitkin,2831.0,12437.0
2016,Ouray,0.0,7165.0
2016,Arapahoe,53043.0,262716.0
2016,Boulder,51198.0,158528.0
2016,Chaffee,0.0,9011.0
2016,Clear Creek,1964.0,7916.0
2016,Conejos,0.0,9321.0
2016,Costilla,0.0,8088.0
2016,Denver,463738.0,649705.0
2016,Eagle,3115.0,20409.0
2016,Park,0.0,8250.0
2016,Garfield,8986.0,38635.0
2016,Grand,0.0,7132.0
2016,Gunnison,0.0,5355.0
2016,Jefferson,44066.0,111901.0
2016,La Plata,8336.0,47240.0
2016,Larimer,33072.0,116143.0
2016,Las Animas,0.0,69656.0
2016,Montezuma,1762.0,37649.0
2016,Morgan,0.0,16096.0
2016,Gilpin,0.0,5465.0
2016,Gunnison,0.0,16367.0
2016,Jefferson,47826.0,120253.0
2016,Lake,0.0,5771.0
2016,Costilla,0.0,8933.0
2016,Denver,551137.0,821214.0
2016,Eagle,5870.0,27734.0
2016,Garfield,10700.0,51113.0
2016,Gilpin,0.0,7873.0
2016,Gunnison,0.0,15602.0
2016,Jefferson,43541.0,129204.0
2016,Lake,0.0,7375.0
2016,Conejos,0.0,12378.0
2016,La Plata,12433.0,57067.0
2016,Las Animas,0.0,71307.0
2016,Montezuma,2491.0,41872.0
2016,Morgan,0.0,21581.0
2016,Ouray,0.0,11446.0
2016,Park,0.0,10504.0
2016,Pitkin,3682.0,23809.0
2016,Pueblo,25159.0,90793.0
2016,Routt,0.0,23051.0
2016,Larimer,34856.0,123484.0
2016,Clear Creek,3214.0,24259.0
2016,Chaffee,0.0,14237.0
2016,Boulder,65768.0,181889.0
2016,La Plata,10546.0,53367.0
2016,Larimer,33250.0,116304.0
2016,Las Animas,0.0,65542.0
2016,Montezuma,1727.0,36938.0
2016,Morgan,0.0,18137.0
2016,Ouray,0.0,11529.0
2016,Park,0.0,8861.0
2016,Morgan,0.0,16582.0
2016,Pueblo,18943.0,83993.0
2016,Routt,5721.0,19885.0
2016,San Miguel,1135.0,7181.0
2016,Summit,4392.0,41152.0
2016,Weld,6768.0,72233.0
2016,Remainder of State,16178.0,101444.0
2016,El Paso,241652.0,0.0
2016,Fremont,4448.0,0.0
2016,Adams,12256.0,134529.0
2016,Arapahoe,52992.0,295759.0
2016,Archuletta,0.0,20920.0
2016,Summit,3982.0,39248.0
2016,Park,0.0,8777.0
2016,Summit,4526.0,28576.0
2016,Pueblo,22110.0,63232.0
2016,Park,0.0,5117.0
2016,Pitkin,3238.0,26688.0
2016,Pueblo,25507.0,36195.0
2016,Routt,6097.0,22696.0
2016,San Miguel,1558.0,12861.0
2016,Summit,7018.0,73994.0
2016,Weld,9615.0,54678.0
2016,Remainder of State,23448.0,89878.0
2016,Montezuma,2883.0,17237.0
2016,El Paso,196527.0,0.0
2016,Arapahoe,41280.0,169337.0
2016,Archuletta,0.0,12104.0
2016,Boulder,77845.0,141228.0
2016,Chaffee,0.0,9809.0
2016,Clear Creek,2663.0,17808.0
2016,Denver,403927.0,546434.0
2016,Eagle,8443.0,34568.0
2016,Garfield,10145.0,20432.0
2016,Adams,10424.0,75954.0
2016,Gilpin,0.0,2602.0
2016,Las Animas,0.0,2701.0
2016,La Plata,10103.0,44645.0
2016,Weld,0.0,25947.0
2016,Remainder of State,30207.0,142619.0
2016,El Paso,213427.0,0.0
2016,Fremont,5483.0,0.0
2016,Adams,12248.0,87812.0
2016,Arapahoe,47138.0,194786.0
2016,Boulder,71056.0,129140.0
2016,Chaffee,0.0,8278.0
2016,Larimer,31192.0,69294.0
2016,Clear Creek,3720.0,16839.0
2016,Costilla,0.0,4627.0
2016,Denver,456044.0,569776.0
2016,Eagle,8036.0,33338.0
2016,Garfield,8715.0,21612.0
2016,Gilpin,0.0,4060.0
2016,Grand,0.0,7975.0
2016,Gunnison,0.0,6715.0
2016,Jefferson,42654.0,87068.0
2016,Conejos,0.0,4639.0
2016,Summit,0.0,55819.0
2016,Grand,0.0,8248.0
2016,La Plata,10221.0,33211.0
2016,Grand,0.0,7869.0
2016,Gunnison,0.0,16366.65
2016,Jefferson,52362.51,99504.98
2016,La Plata,10374.0,38850.85
2016,Larimer,38714.44,92223.06
2016,Las Animas,0.0,37037.56
2016,Montezuma,2522.0,16163.0
2016,Park,0.0,5638.87
2016,Gilpin,0.0,4231.51
2016,Pitkin,2269.09,18546.89
2016,Routt,5707.0,19239.0
2016,San Miguel,1285.0,9392.0
2016,Summit,6563.0,47979.0
2016,Weld,10788.0,52765.0
2016,Remainder of State,20608.7,120294.3
2016,El Paso,221778.72,0.0
2016,Fremont,5619.17,0.0
2016,Adams,11163.0,126500.0
2016,Pueblo,16291.63,38557.01
2016,Jefferson,53493.0,83812.0
2016,Garfield,10258.21,20021.0
2016,Denver,532544.51,623071.7
2016,Larimer,34586.0,76031.0
2016,Las Animas,0.0,25320.0
2016,Montezuma,2225.0,15259.0
2016,Park,0.0,5691.0
2016,Pitkin,5244.0,22303.0
2016,Pueblo,18984.0,37624.0
2016,Routt,5702.0,23169.0
2016,San Miguel,0.0,8280.0
2016,Eagle,8600.65,28934.0
2016,Summit,5433.0,59410.0
2016,Remainder of State,17002.0,94078.0
2016,El Paso,175444.0,0.0
