Year,County,Med_Sales,Rec_Sales
2015,Pueblo,1004209.0,1721621.0
2015,Montezuma,122425.0,605971.0
2015,Rio Blanco,0.0,0.0
2015,Routt,216833.0,576410.0
2015,Saguache,0.0,0.0
2015,San Juan,0.0,0.0
2015,San Miguel,53511.0,330093.0
2015,Sedgwick,0.0,0.0
2015,Summit,235065.0,1024344.0
2015,Teller,0.0,0.0
2015,Washington,0.0,0.0
2015,Weld,447995.0,1804494.0
2015,Rio Grande,0.0,0.0
2015,Dolores,0.0,0.0
2015,Moffat,0.0,0.0
2015,Mesa,0.0,0.0
2015,Eagle,306549.0,632711.0
2015,El Paso,8632187.0,0.0
2015,Elbert,0.0,0.0
2015,Fremont,262093.0,0.0
2015,Garfield,558081.0,888159.0
2015,Gilpin,31881.0,206010.0
2015,Grand,0.0,182101.0
2015,Gunnison,0.0,333527.0
2015,Hinsdale,0.0,0.0
2015,Mineral,0.0,0.0
2015,Huerfano,0.0,0.0
2015,Jefferson,2096374.0,2859786.0
2015,Kiowa,0.0,0.0
2015,Kit Carson,0.0,0.0
2015,La Plata,489476.0,1596319.0
2015,Lake,0.0,0.0
2015,Larimer,1546038.0,2735329.0
2015,Las Animas,0.0,1018744.0
2015,Lincoln,0.0,0.0
2015,Logan,0.0,0.0
2015,Jackson,0.0,0.0
2015,Lake,0.0,0.0
2015,Archuleta,0.0,0.0
2015,Kit Carson,0.0,0.0
2015,Hinsdale,0.0,0.0
2015,Huerfano,0.0,0.0
2015,Jackson,0.0,0.0
2015,Jefferson,2038463.0,2891081.0
2015,Kiowa,0.0,0.0
2015,Kit Carson,0.0,0.0
2015,La Plata,486029.0,1529417.0
2015,Lake,0.0,0.0
2015,Larimer,1401524.0,2714363.0
2015,Gunnison,0.0,454862.0
2015,Las Animas,0.0,1009958.0
2015,Logan,0.0,0.0
2015,Mesa,0.0,0.0
2015,Mineral,0.0,0.0
2015,Moffat,0.0,0.0
2015,Montezuma,142880.0,572832.0
2015,Montrose,0.0,0.0
2015,Morgan,0.0,0.0
2015,Otero,0.0,0.0
2015,Ouray,0.0,0.0
2015,Lincoln,0.0,0.0
2015,Park,0.0,235832.0
2015,Grand,0.0,230218.0
2015,Garfield,481231.0,953213.0
2015,Yuma,0.0,0.0
2015,Baca,0.0,0.0
2015,Bent,0.0,0.0
2015,Boulder,2638188.0,4926814.0
2015,Broomfield,0.0,0.0
2015,Chaffee,0.0,0.0
2015,Cheyenne,0.0,0.0
2015,Clear Creek,97914.0,558033.0
2015,Conejos,0.0,0.0
2015,Gilpin,0.0,185927.0
2015,Costilla,0.0,0.0
2015,Custer,0.0,0.0
2015,Delta,0.0,0.0
2015,Denver,19786382.0,19851838.0
2015,Dolores,0.0,0.0
2015,Douglas,0.0,0.0
2015,Eagle,310266.0,745007.0
2015,El Paso,8504081.0,0.0
2015,Elbert,0.0,0.0
2015,Fremont,242306.0,0.0
2015,Crowley,0.0,0.0
2015,Phillips,0.0,0.0
2015,Pitkin,94939.0,850341.0
2015,Prowers,0.0,0.0
2015,Costilla,0.0,0.0
2015,Crowley,0.0,0.0
2015,Custer,0.0,0.0
2015,Delta,0.0,0.0
2015,Denver,18920270.0,20586503.0
2015,Dolores,0.0,0.0
2015,Douglas,0.0,0.0
2015,Eagle,321194.0,755726.0
2015,El Paso,8703525.0,0.0
2015,Conejos,0.0,0.0
2015,Elbert,0.0,0.0
2015,Garfield,623488.0,919088.0
2015,Gilpin,33160.0,209981.0
2015,Grand,0.0,234153.0
2015,Gunnison,0.0,454015.0
2015,Hinsdale,0.0,0.0
2015,Huerfano,0.0,0.0
2015,Jackson,0.0,0.0
2015,Jefferson,2119709.0,3008160.0
2015,Kiowa,0.0,0.0
2015,Fremont,247910.0,0.0
2015,Clear Creek,99241.0,549270.0
2015,Cheyenne,0.0,0.0
2015,Chaffee,0.0,529711.0
2015,Pueblo,699033.0,1852589.0
2015,Rio Blanco,0.0,0.0
2015,Rio Grande,0.0,0.0
2015,Routt,186072.0,631836.0
2015,Saguache,0.0,0.0
2015,San Juan,0.0,0.0
2015,San Miguel,51293.0,387509.0
2015,Sedgwick,0.0,0.0
2015,Summit,246327.0,1304307.0
2015,Teller,0.0,0.0
2015,Washington,0.0,0.0
2015,Weld,364477.0,1878564.0
2015,Yuma,0.0,0.0
2015,Adams,414843.0,2007490.0
2015,Alamosa,0.0,0.0
2015,Arapahoe,1782767.0,5068738.0
2015,Archuleta,0.0,0.0
2015,Baca,0.0,0.0
2015,Bent,0.0,0.0
2015,Boulder,2854869.0,5076823.0
2015,Broomfield,0.0,0.0
2015,La Plata,468119.0,1517581.0
2015,Adams,435580.0,2446592.0
2015,Kiowa,0.0,0.0
2015,Arapahoe,1743830.0,5728782.0
2015,Teller,0.0,0.0
2015,Washington,0.0,0.0
2015,Weld,361925.0,1688077.0
2015,Yuma,0.0,0.0
2015,Adams,441833.0,2706310.0
2015,Alamosa,0.0,0.0
2015,Arapahoe,1606205.0,6055214.0
2015,Archuleta,0.0,0.0
2015,Baca,0.0,0.0
2015,Summit,214387.0,1022796.0
2015,Bent,0.0,0.0
2015,Broomfield,0.0,0.0
2015,Chaffee,0.0,0.0
2015,Cheyenne,0.0,0.0
2015,Clear Creek,81631.0,492005.0
2015,Conejos,0.0,0.0
2015,Costilla,0.0,0.0
2015,Crowley,0.0,0.0
2015,Custer,0.0,0.0
2015,Delta,0.0,0.0
2015,Boulder,2807281.0,4621551.0
2015,Denver,16255498.0,19339032.0
2015,Sedgwick,0.0,0.0
2015,San Juan,0.0,0.0
2015,Las Animas,0.0,850923.0
2015,Lincoln,0.0,0.0
2015,Logan,0.0,0.0
2015,Mesa,0.0,0.0
2015,Mineral,0.0,0.0
2015,Moffat,0.0,0.0
2015,Montezuma,93505.0,528833.0
2015,Montrose,0.0,0.0
2015,Morgan,0.0,0.0
2015,San Miguel,39568.0,121095.0
2015,Otero,0.0,0.0
2015,Park,0.0,168909.0
2015,Phillips,0.0,0.0
2015,Pitkin,78898.0,348178.0
2015,Prowers,0.0,0.0
2015,Pueblo,776637.0,1447179.0
2015,Rio Blanco,0.0,0.0
2015,Rio Grande,0.0,0.0
2015,Routt,182755.0,437492.0
2015,Saguache,0.0,0.0
2015,Ouray,0.0,0.0
2015,Larimer,1263937.0,2561270.0
2015,Dolores,0.0,0.0
2015,Eagle,273264.0,948426.0
2015,Morgan,0.0,0.0
2015,Otero,0.0,0.0
2015,Ouray,0.0,0.0
2015,Park,0.0,188927.0
2015,Phillips,0.0,0.0
2015,Pitkin,83107.0,895847.0
2015,Prowers,0.0,0.0
2015,Pueblo,1251262.0,1530280.0
2015,Rio Blanco,0.0,0.0
2015,Montrose,0.0,0.0
2015,Rio Grande,0.0,0.0
2015,Saguache,0.0,0.0
2015,San Juan,0.0,0.0
2015,San Miguel,45244.0,275068.0
2015,Sedgwick,0.0,0.0
2015,Summit,234110.0,1750307.0
2015,Teller,0.0,0.0
2015,Washington,0.0,0.0
2015,Weld,384896.0,1849039.0
2015,Yuma,0.0,0.0
2015,Routt,203563.0,655561.0
2015,Douglas,0.0,0.0
2015,Montezuma,89934.0,559469.0
2015,Mineral,0.0,0.0
2015,El Paso,7639235.0,0.0
2015,Elbert,0.0,0.0
2015,Fremont,160693.0,0.0
2015,Garfield,318985.0,801776.0
2015,Gilpin,0.0,145319.0
2015,Grand,0.0,274910.0
2015,Gunnison,0.0,365817.0
2015,Hinsdale,0.0,0.0
2015,Huerfano,0.0,0.0
2015,Moffat,0.0,0.0
2015,Jackson,0.0,0.0
2015,Kiowa,0.0,0.0
2015,Kit Carson,0.0,0.0
2015,La Plata,370071.0,1460381.0
2015,Lake,0.0,0.0
2015,Larimer,1374506.0,2818206.0
2015,Las Animas,0.0,921083.0
2015,Lincoln,0.0,0.0
2015,Logan,0.0,0.0
2015,Mesa,0.0,0.0
2015,Jefferson,1745285.0,3153194.0
2015,Alamosa,0.0,0.0
2015,Lake,0.0,0.0
2015,Kit Carson,0.0,0.0
2015,Hinsdale,0.0,0.0
2015,Huerfano,0.0,0.0
2015,Jackson,0.0,0.0
2015,Jefferson,1881358.0,3091341.0
2015,Kiowa,0.0,0.0
2015,Kit Carson,0.0,0.0
2015,La Plata,404921.0,1541740.0
2015,Lake,0.0,0.0
2015,Larimer,1452878.0,2885257.0
2015,Gunnison,0.0,0.0
2015,Las Animas,0.0,1035512.0
2015,Logan,0.0,0.0
2015,Mesa,0.0,0.0
2015,Mineral,0.0,0.0
2015,Moffat,0.0,0.0
2015,Montezuma,106843.0,627049.0
2015,Montrose,0.0,0.0
2015,Morgan,0.0,0.0
2015,Otero,0.0,0.0
2015,Ouray,0.0,0.0
2015,Lincoln,0.0,0.0
2015,Park,0.0,201525.0
2015,Grand,0.0,166746.0
2015,Garfield,404126.0,872142.0
2015,Archuleta,0.0,0.0
2015,Baca,0.0,0.0
2015,Bent,0.0,0.0
2015,Boulder,2816381.0,4777912.0
2015,Broomfield,0.0,0.0
2015,Chaffee,0.0,325900.0
2015,Cheyenne,0.0,0.0
2015,Clear Creek,87040.0,419695.0
2015,Conejos,0.0,0.0
2015,Gilpin,0.0,185948.0
2015,Costilla,0.0,0.0
2015,Custer,0.0,0.0
2015,Delta,0.0,0.0
2015,Denver,16398610.0,19085375.0
2015,Dolores,0.0,0.0
2015,Douglas,0.0,0.0
2015,Eagle,294270.0,590827.0
2015,El Paso,8065363.0,0.0
2015,Elbert,0.0,0.0
2015,Fremont,178145.0,0.0
2015,Crowley,0.0,0.0
2015,La Plata,332966.0,1192549.0
2015,Phillips,0.0,0.0
2015,Prowers,0.0,0.0
2015,Conejos,0.0,0.0
2015,Costilla,0.0,0.0
2015,Crowley,0.0,0.0
2015,Custer,0.0,0.0
2015,Delta,0.0,0.0
2015,Denver,13509435.0,17834233.0
2015,Dolores,0.0,0.0
2015,Douglas,0.0,0.0
2015,Eagle,239175.0,608573.0
2015,Clear Creek,65544.0,382303.0
2015,El Paso,6629977.0,0.0
2015,Fremont,146376.0,0.0
2015,Garfield,276743.0,706287.0
2015,Gilpin,0.0,165186.0
2015,Grand,0.0,149468.0
2015,Gunnison,0.0,250041.0
2015,Hinsdale,0.0,0.0
2015,Huerfano,0.0,0.0
2015,Jackson,0.0,0.0
2015,Jefferson,1654954.0,2816172.0
2015,Elbert,0.0,0.0
2015,Pitkin,80160.0,443764.0
2015,Cheyenne,0.0,0.0
2015,Broomfield,0.0,0.0
2015,Pueblo,863610.0,1710792.0
2015,Rio Blanco,0.0,0.0
2015,Rio Grande,0.0,0.0
2015,Routt,201592.0,563187.0
2015,Saguache,0.0,0.0
2015,San Juan,0.0,0.0
2015,San Miguel,50875.0,195014.0
2015,Sedgwick,0.0,0.0
2015,Summit,215459.0,968236.0
2015,Chaffee,0.0,257406.0
2015,Teller,0.0,0.0
2015,Weld,418307.0,1908470.0
2015,Yuma,0.0,0.0
2015,Adams,411536.0,2426969.0
2015,Alamosa,0.0,0.0
2015,Arapahoe,1474373.0,5485411.0
2015,Archuleta,0.0,0.0
2015,Baca,0.0,0.0
2015,Bent,0.0,0.0
2015,Boulder,2441291.0,4312311.0
2015,Washington,0.0,0.0
2015,Alamosa,0.0,0.0
2015,Larimer,1219011.0,2321397.0
2015,Yuma,0.0,0.0
2015,Sedgwick,0.0,0.0
2015,Summit,246053.0,1393552.0
2015,Teller,0.0,0.0
2015,Washington,0.0,0.0
2015,Weld,364563.0,1270638.0
2015,Yuma,0.0,0.0
2015,Adams,479975.0,1497796.0
2015,Alamosa,0.0,0.0
2015,Arapahoe,1562845.0,2615133.0
2015,San Miguel,41195.0,300473.0
2015,Archuleta,0.0,0.0
2015,Bent,0.0,0.0
2015,Boulder,2525620.0,3856723.0
2015,Broomfield,0.0,0.0
2015,Chaffee,0.0,0.0
2015,Cheyenne,0.0,0.0
2015,Clear Creek,82344.0,485304.0
2015,Conejos,0.0,0.0
2015,Costilla,0.0,0.0
2015,Crowley,0.0,0.0
2015,Baca,0.0,0.0
2015,Custer,0.0,0.0
2015,San Juan,0.0,0.0
2015,Routt,0.0,0.0
2015,Lake,0.0,0.0
2015,Larimer,1111034.0,1685559.0
2015,Las Animas,0.0,287148.0
2015,Lincoln,0.0,0.0
2015,Logan,0.0,0.0
2015,Mesa,0.0,0.0
2015,Mineral,0.0,0.0
2015,Moffat,0.0,0.0
2015,Montezuma,104595.0,159174.0
2015,Saguache,0.0,0.0
2015,Montrose,0.0,0.0
2015,Otero,0.0,0.0
2015,Ouray,0.0,0.0
2015,Park,0.0,0.0
2015,Phillips,0.0,0.0
2015,Pitkin,75050.0,705757.0
2015,Prowers,0.0,0.0
2015,Pueblo,358140.0,1039417.0
2015,Rio Blanco,0.0,0.0
2015,Rio Grande,0.0,0.0
2015,Morgan,0.0,0.0
2015,La Plata,892507.0,840795.0
2015,Delta,0.0,0.0
2015,Dolores,0.0,0.0
2015,Montezuma,133639.0,254446.0
2015,Montrose,0.0,0.0
2015,Morgan,0.0,0.0
2015,Otero,0.0,0.0
2015,Ouray,0.0,0.0
2015,Park,0.0,146105.0
2015,Phillips,0.0,0.0
2015,Pitkin,85006.0,896693.0
2015,Prowers,0.0,0.0
2015,Moffat,0.0,0.0
2015,Pueblo,463245.0,1355119.0
2015,Rio Grande,0.0,0.0
2015,Routt,199449.0,616913.0
2015,Saguache,0.0,0.0
2015,San Juan,0.0,0.0
2015,San Miguel,50730.0,375409.0
2015,Sedgwick,0.0,0.0
2015,Summit,292686.0,1727608.0
2015,Teller,0.0,0.0
2015,Washington,0.0,0.0
2015,Rio Blanco,0.0,0.0
2015,Denver,14406613.0,17121933.0
2015,Mineral,0.0,0.0
2015,Logan,0.0,0.0
2015,Douglas,0.0,0.0
2015,Eagle,337864.0,862396.0
2015,El Paso,6380331.0,0.0
2015,Elbert,0.0,0.0
2015,Fremont,194875.0,0.0
2015,Garfield,379738.0,642659.0
2015,Gilpin,0.0,117004.0
2015,Grand,0.0,0.0
2015,Gunnison,0.0,296334.0
2015,Mesa,0.0,0.0
2015,Hinsdale,0.0,0.0
2015,Jackson,0.0,0.0
2015,Jefferson,1861813.0,2224610.0
2015,Kiowa,0.0,0.0
2015,Kit Carson,0.0,0.0
2015,La Plata,1017530.0,1020552.0
2015,Lake,0.0,0.0
2015,Larimer,1320406.0,1943174.0
2015,Las Animas,0.0,415008.0
2015,Lincoln,0.0,0.0
2015,Huerfano,0.0,0.0
2015,Kit Carson,0.0,0.0
2015,Kiowa,0.0,0.0
2015,Jefferson,1700441.0,1960725.0
2015,Grand,0.0,0.0
2015,Gunnison,0.0,273043.0
2015,Hinsdale,0.0,0.0
2015,Huerfano,0.0,0.0
2015,Jackson,0.0,0.0
2015,Jefferson,1868844.0,2108127.0
2015,Kiowa,0.0,0.0
2015,Kit Carson,0.0,0.0
2015,La Plata,893330.0,798627.0
2015,Gilpin,31006.0,112455.0
2015,Lake,0.0,0.0
2015,Las Animas,0.0,224113.0
2015,Lincoln,0.0,0.0
2015,Logan,0.0,0.0
2015,Mesa,0.0,0.0
2015,Mineral,0.0,0.0
2015,Moffat,0.0,0.0
2015,Montezuma,114767.0,0.0
2015,Montrose,0.0,0.0
2015,Morgan,0.0,0.0
2015,Larimer,1141214.0,1728021.0
2015,Otero,0.0,0.0
2015,Garfield,325730.0,616641.0
2015,Elbert,0.0,0.0
2015,Adams,421362.0,1189877.0
2015,Adams,456679.0,1822902.0
2015,Arapahoe,1493744.0,1844768.0
2015,Archuleta,0.0,0.0
2015,Baca,0.0,0.0
2015,Bent,0.0,0.0
2015,Boulder,2501072.0,3565252.0
2015,Broomfield,0.0,0.0
2015,Chaffee,0.0,0.0
2015,Fremont,180201.0,0.0
2015,Cheyenne,0.0,0.0
2015,Conejos,0.0,0.0
2015,Costilla,0.0,0.0
2015,Crowley,0.0,0.0
2015,Custer,0.0,0.0
2015,Delta,0.0,0.0
2015,Dolores,0.0,0.0
2015,Douglas,0.0,0.0
2015,Eagle,316095.0,825587.0
2015,El Paso,5582451.0,0.0
2015,Clear Creek,79640.0,455108.0
2015,Ouray,0.0,0.0
2015,Park,0.0,0.0
2015,Phillips,0.0,0.0
2015,Clear Creek,77001.0,416086.0
2015,Conejos,0.0,0.0
2015,Costilla,0.0,0.0
2015,Crowley,0.0,0.0
2015,Custer,0.0,0.0
2015,Delta,0.0,0.0
2015,Denver,12841486.0,14411812.0
2015,Dolores,0.0,0.0
2015,Douglas,0.0,0.0
2015,Cheyenne,0.0,0.0
2015,Eagle,292481.0,735296.0
2015,Elbert,0.0,0.0
2015,Fremont,175136.0,0.0
2015,Garfield,348057.0,535881.0
2015,Gilpin,28410.0,104647.0
2015,Grand,0.0,0.0
2015,Gunnison,0.0,224407.0
2015,Hinsdale,0.0,0.0
2015,Huerfano,0.0,0.0
2015,Jackson,0.0,0.0
2015,El Paso,5578020.0,0.0
2015,Chaffee,0.0,0.0
2015,Broomfield,0.0,0.0
2015,Boulder,2257951.0,3209140.0
2015,Pitkin,90522.0,813722.0
2015,Prowers,0.0,0.0
2015,Pueblo,359950.0,1063092.0
2015,Rio Blanco,0.0,0.0
2015,Rio Grande,0.0,0.0
2015,Routt,0.0,0.0
2015,Saguache,0.0,0.0
2015,San Juan,0.0,0.0
2015,San Miguel,50579.0,374588.0
2015,Sedgwick,0.0,0.0
2015,Summit,255639.0,1685111.0
2015,Teller,0.0,0.0
2015,Washington,0.0,0.0
2015,Weld,340278.0,1199406.0
2015,Yuma,0.0,0.0
2015,Adams,434375.0,0.0
2015,Alamosa,0.0,0.0
2015,Arapahoe,1402007.0,2114064.0
2015,Archuleta,0.0,0.0
2015,Baca,0.0,0.0
2015,Bent,0.0,0.0
2015,Weld,386290.0,1443488.0
2015,Yuma,0.0,0.0
2015,Denver,13374117.0,15485689.0
2015,Alamosa,0.0,0.0
2015,Summit,224409.0,719343.0
2015,Teller,0.0,0.0
2015,Washington,0.0,0.0
2015,Weld,342765.0,1636318.0
2015,Yuma,0.0,0.0
2015,Adams,441872.0,0.0
2015,Alamosa,0.0,0.0
2015,Arapahoe,1525525.0,3753244.0
2015,Archuleta,0.0,0.0
2015,Sedgwick,0.0,0.0
2015,Baca,0.0,0.0
2015,Boulder,2363534.0,4273572.0
2015,Broomfield,0.0,0.0
2015,Chaffee,0.0,0.0
2015,Cheyenne,0.0,0.0
2015,Clear Creek,90303.0,441514.0
2015,Conejos,0.0,0.0
2015,Costilla,0.0,0.0
2015,Crowley,0.0,0.0
2015,Custer,0.0,0.0
2015,Bent,0.0,0.0
2015,Delta,0.0,0.0
2015,San Miguel,0.0,153689.0
2015,Saguache,0.0,0.0
2015,Larimer,1292742.0,2292433.0
2015,Las Animas,0.0,606835.0
2015,Lincoln,0.0,0.0
2015,Logan,0.0,0.0
2015,Mesa,0.0,0.0
2015,Mineral,0.0,0.0
2015,Moffat,0.0,0.0
2015,Montezuma,136143.0,403035.0
2015,Montrose,0.0,0.0
2015,San Juan,0.0,0.0
2015,Morgan,0.0,0.0
2015,Ouray,0.0,0.0
2015,Park,0.0,154563.0
2015,Phillips,0.0,0.0
2015,Pitkin,57287.0,329419.0
2015,Prowers,0.0,0.0
2015,Pueblo,396182.0,1482501.0
2015,Rio Blanco,0.0,0.0
2015,Rio Grande,0.0,0.0
2015,Routt,163870.0,419611.0
2015,Otero,0.0,0.0
2015,Lake,0.0,0.0
2015,Denver,16545160.0,17280785.0
2015,Douglas,0.0,0.0
2015,Morgan,0.0,0.0
2015,Otero,0.0,0.0
2015,Ouray,0.0,0.0
2015,Park,0.0,191938.0
2015,Phillips,0.0,0.0
2015,Pitkin,77058.0,570064.0
2015,Prowers,0.0,0.0
2015,Pueblo,569375.0,1517777.0
2015,Rio Blanco,0.0,0.0
2015,Montrose,0.0,0.0
2015,Rio Grande,0.0,0.0
2015,Saguache,0.0,0.0
2015,San Juan,0.0,0.0
2015,San Miguel,51852.0,315531.0
2015,Sedgwick,0.0,0.0
2015,Summit,215753.0,925580.0
2015,Teller,0.0,0.0
2015,Adams,474341.0,1611106.0
2015,Washington,0.0,0.0
2015,Weld,287920.0,1693656.0
2015,Routt,159915.0,485969.0
2015,Dolores,0.0,0.0
2015,Montezuma,127877.0,463559.0
2015,Mineral,0.0,0.0
2015,Eagle,259462.0,534649.0
2015,El Paso,7050814.0,0.0
2015,Elbert,0.0,0.0
2015,Fremont,205924.0,0.0
2015,Garfield,430562.0,798425.0
2015,Gilpin,0.0,183787.0
2015,Grand,0.0,142695.0
2015,Gunnison,0.0,273865.0
2015,Hinsdale,0.0,0.0
2015,Moffat,0.0,0.0
2015,Huerfano,0.0,0.0
2015,Jefferson,1833049.0,2584940.0
2015,Kiowa,0.0,0.0
2015,Kit Carson,0.0,0.0
2015,La Plata,425100.0,1283234.0
2015,Lake,0.0,0.0
2015,Las Animas,0.0,714276.0
2015,Lincoln,0.0,0.0
2015,Logan,0.0,0.0
2015,Mesa,0.0,0.0
2015,Jackson,0.0,0.0
2015,La Plata,452253.0,1155547.0
2015,Alamosa,0.0,0.0
2015,Kiowa,0.0,0.0
2015,Gunnison,0.0,160176.0
2015,Hinsdale,0.0,0.0
2015,Huerfano,0.0,0.0
2015,Jackson,0.0,0.0
2015,Jefferson,1931784.0,2429996.0
2015,Kiowa,0.0,0.0
2015,Kit Carson,0.0,0.0
2015,La Plata,493486.0,930516.0
2015,Lake,0.0,0.0
2015,Grand,0.0,0.0
2015,Larimer,1277080.0,2045132.0
2015,Lincoln,0.0,0.0
2015,Logan,0.0,0.0
2015,Mesa,0.0,0.0
2015,Mineral,0.0,0.0
2015,Moffat,0.0,0.0
2015,Montezuma,124006.0,313150.0
2015,Montrose,0.0,0.0
2015,Morgan,0.0,0.0
2015,Otero,0.0,0.0
2015,Las Animas,0.0,471514.0
2015,Ouray,0.0,0.0
2015,Gilpin,0.0,130946.0
2015,Fremont,198045.0,0.0
2015,Baca,0.0,0.0
2015,Arapahoe,1559596.0,3257101.0
2015,Kit Carson,0.0,0.0
2015,Archuleta,0.0,0.0
2015,Bent,0.0,0.0
2015,Boulder,2559060.0,3973545.0
2015,Broomfield,0.0,0.0
2015,Cheyenne,0.0,0.0
2015,Clear Creek,76243.0,365896.0
2015,Garfield,381432.0,644631.0
2015,Conejos,0.0,0.0
2015,Crowley,0.0,0.0
2015,Custer,0.0,0.0
2015,Delta,0.0,0.0
2015,Denver,14953494.0,18946519.0
2015,Dolores,0.0,0.0
2015,Douglas,0.0,0.0
2015,Eagle,287781.0,516095.0
2015,El Paso,6540175.0,0.0
2015,Elbert,0.0,0.0
2015,Costilla,0.0,0.0
2015,Park,0.0,121375.0
2015,Chaffee,0.0,250729.0
2015,Pitkin,65486.0,426689.0
2015,Clear Creek,96276.0,348152.0
2015,Conejos,0.0,0.0
2015,Costilla,0.0,0.0
2015,Crowley,0.0,0.0
2015,Jefferson,1933694.0,2538231.0
2015,Custer,0.0,0.0
2015,Delta,0.0,0.0
2015,Denver,15598475.0,17590490.0
2015,Dolores,0.0,0.0
2015,Cheyenne,0.0,0.0
2015,Douglas,0.0,0.0
2015,El Paso,6793848.0,0.0
2015,Elbert,0.0,0.0
2015,Fremont,200945.0,0.0
2015,Garfield,407487.0,720995.0
2015,Gilpin,0.0,143079.0
2015,Gunnison,0.0,176131.0
2015,Jackson,0.0,0.0
2015,Hinsdale,0.0,0.0
2015,Phillips,0.0,0.0
2015,Eagle,259399.0,432292.0
2015,Chaffee,0.0,312605.0
2015,Grand,0.0,0.0
2015,Boulder,2451648.0,4281906.0
2015,Prowers,0.0,0.0
2015,Broomfield,0.0,0.0
2015,Pueblo,389146.0,1318252.0
2015,Rio Blanco,0.0,0.0
2015,Rio Grande,0.0,0.0
2015,Routt,193801.0,433152.0
2015,Saguache,0.0,0.0
2015,San Juan,0.0,0.0
2015,San Miguel,38531.0,150531.0
2015,Sedgwick,0.0,0.0
2015,Summit,305570.0,953219.0
2015,Huerfano,0.0,0.0
2015,Washington,0.0,0.0
2015,Teller,0.0,0.0
2015,Baca,0.0,0.0
2015,Archuleta,0.0,0.0
2015,Arapahoe,1588756.0,3615509.0
2015,Bent,0.0,0.0
2015,Weld,350491.0,1521411.0
2015,Yuma,0.0,0.0
2015,Adams,495716.0,1687270.0
2015,Alamosa,0.0,0.0
2016,Larimer,1416132.0,4318202.0
2016,Eagle,207938.0,1120217.0
2016,El Paso,9379173.0,0.0
2016,Elbert,0.0,0.0
2016,Fremont,241413.0,0.0
2016,Garfield,492910.0,1712513.0
2016,Gilpin,0.0,284116.0
2016,Grand,0.0,401001.0
2016,Gunnison,0.0,477649.0
2016,Douglas,0.0,0.0
2016,Jackson,0.0,0.0
2016,Jefferson,1704885.0,4468831.0
2016,Kiowa,0.0,0.0
2016,Kit Carson,0.0,0.0
2016,La Plata,447191.0,2212954.0
2016,Lake,0.0,297877.0
2016,Las Animas,0.0,2193813.0
2016,Hinsdale,0.0,0.0
2016,Huerfano,0.0,0.0
2016,Custer,0.0,0.0
2016,Denver,20203873.0,27642402.0
2016,Weld,335697.0,2381224.0
2016,Lincoln,0.0,0.0
2016,Yuma,0.0,0.0
2016,Washington,0.0,0.0
2016,Alamosa,0.0,0.0
2016,Arapahoe,1587942.0,9084765.0
2016,Archuleta,0.0,0.0
2016,Baca,0.0,0.0
2016,Bent,0.0,0.0
2016,Boulder,2346058.0,6420613.0
2016,Broomfield,0.0,0.0
2016,Cheyenne,0.0,0.0
2016,Clear Creek,90213.0,660536.0
2016,Conejos,0.0,424132.0
2016,Costilla,0.0,369689.0
2016,Crowley,0.0,0.0
2016,Delta,0.0,0.0
2016,Dolores,0.0,0.0
2016,Chaffee,0.0,0.0
2016,Sedgwick,0.0,0.0
2016,Mesa,0.0,0.0
2016,Yuma,0.0,0.0
2016,Adams,412289.0,4668880.0
2016,Alamosa,0.0,0.0
2016,Arapahoe,1493979.0,9183907.0
2016,Archuleta,0.0,0.0
2016,Baca,0.0,0.0
2016,Bent,0.0,0.0
2016,Boulder,2337601.0,6306894.0
2016,Weld,340391.0,2444651.0
2016,Broomfield,0.0,0.0
2016,Cheyenne,0.0,0.0
2016,Clear Creek,76291.0,608871.0
2016,Conejos,0.0,435435.0
2016,Costilla,0.0,342066.0
2016,Crowley,0.0,0.0
2016,Teller,0.0,0.0
2016,Custer,0.0,0.0
2016,Delta,0.0,0.0
2016,Chaffee,0.0,489993.0
2016,Logan,0.0,0.0
2016,Washington,0.0,0.0
2016,Summit,165787.0,1702918.0
2016,Mineral,0.0,0.0
2016,Moffat,0.0,0.0
2016,Montezuma,88650.0,1297984.0
2016,Montrose,0.0,0.0
2016,Morgan,0.0,0.0
2016,Otero,0.0,0.0
2016,Ouray,0.0,492384.0
2016,Park,0.0,378230.0
2016,Teller,0.0,0.0
2016,Phillips,0.0,0.0
2016,Prowers,0.0,0.0
2016,Pueblo,945662.0,2940830.0
2016,Rio Blanco,0.0,0.0
2016,Rio Grande,0.0,0.0
2016,Routt,171608.0,888583.0
2016,Saguache,0.0,0.0
2016,San Juan,0.0,0.0
2016,San Miguel,47479.0,411794.0
2016,Pitkin,101521.0,1017858.0
2016,Summit,170367.0,1760408.0
2016,Custer,0.0,0.0
2016,San Miguel,43759.0,446217.0
2016,Sedgwick,0.0,0.0
2016,Summit,153626.0,1253529.0
2016,Teller,0.0,0.0
2016,Washington,0.0,0.0
2016,Weld,301573.0,2024804.0
2016,Yuma,0.0,0.0
2016,Adams,407856.0,4154813.0
2016,Alamosa,0.0,0.0
2016,San Miguel,43855.0,329083.0
2016,Arapahoe,1544755.0,8738376.0
2016,Baca,0.0,0.0
2016,Bent,0.0,0.0
2016,Boulder,2288359.0,6365624.0
2016,Broomfield,0.0,0.0
2016,Chaffee,0.0,0.0
2016,Cheyenne,0.0,0.0
2016,Clear Creek,69153.0,672704.0
